,Date,User,Tweet
3188,2022-05-07 08:07:47+00:00,dawndara,"For the CBN man Godwin Emefiele to declare to run for president of Nigeria 2023 under APC simply shows how terrible the APC government have looted Nigeria n Nigerians this is too much for us to bear, APC must go come 2023 #PeterObi4President"
3189,2022-05-07 08:00:23+00:00,MarvelTVUpdate,"2023: South-West Leaders Resolve Next President Of Nigeria ‘Must Come’ From Region [VIDEO] | MarvelTvupdates

READ MORE
WATCH VIDEO HERE:

https://t.co/RF0hmVz0fV

Uduak EFCC EndSARS Pastor Tunde Bakare Buhari APC PDP"
3190,2022-05-07 07:54:49+00:00,MOAbdurrazaq,"@Pauly51158264 @DaminaboEric Your wish and opinion isn't the reality in the country. You can keep dreaming, drooling and wishing but the world knows Tinubu is becoming the next President of Nigeria. When it happen you're free to do with yourself whatever you wish, ko kan aye."
3191,2022-05-07 07:53:35+00:00,Maxziken,"Thieves who made you poorer via their career looting public funds or being servants of looters have bought forms to contest elections to be president of Nigeria. Your support for Peter Obi is the best way to reject and shame them.

#PeterObi4President 
#PeterObiForPresident2023"
3192,2022-05-07 07:41:02+00:00,wynny49,"Ameachi is an all round developer, the agricultural sector came alive when he was governor 
@ChibuikeAmaechi will do better if we support him to be the next President of Nigeria.
#Amaechi2023 https://t.co/IFJNdmDoW3"
3193,2022-05-07 07:38:19+00:00,Debbsgrace,@henryshield That is why it does not take anything to aspire being the president of Nigeria too. It can only cost you some millions and you are up there.
3194,2022-05-07 07:34:46+00:00,wolute,@ShehuSani Some Yahoo boys can afford the nomination forms to be president of Nigeria.
3195,2022-05-07 07:30:08+00:00,RukkyAbdullahi,"Una no fit stop Atiku from becoming the next President of Nigeria....

Hello wailers 🤣🤣"
3196,2022-05-07 07:29:13+00:00,toni1billion,This picture clearly shows how divided South-west is right now. Some of the elders aren’t happy with Tinubu’s decision to run for the president of Nigeria. https://t.co/TdrPF2fh40
3197,2022-05-07 07:26:07+00:00,aelinwa,Can the President of Nigeria stand up like a President. For God's sake stand up and speak against the abuse of offices under your watch. Let this be your only achievement before you vacate the office as the worst President. Let all those serving who are interested resign now. https://t.co/nolOGmglcX
3198,2022-05-07 07:00:55+00:00,EdeheudimE,"I can fix Nigeria problem if I'm elected as the president of Nigeria ❤️❤️❤️❤️❤️❤️
I love Nigeria my country 👏"
3199,2022-05-07 06:57:15+00:00,horkanlarworn,"@Iam_Horlas10 @aproko_doctor Opportunities in itself is us being lucky. You can be prepared all your life and you'd still not come across the opportunities. Think about grooming and preparing yourself to be the president of Nigeria and you never get the chance, M.K.O."
3200,2022-05-07 06:54:09+00:00,EzechiEmeka,"I had a telephone conversation with a friend this morning. He said if @PeterObi  is not the president of Nigeria in 2023, he will Jakpa with his family.
#PeterIsBetter"
3201,2022-05-07 06:40:37+00:00,emmaify2015,@UgwunnaEjikem Peter Obi will never be President of Nigeria. You can continue to attack IPOB if you like. We are not going to vote for Peter Obi.
3202,2022-05-07 06:33:39+00:00,dolawanle,The most underrated presidential post in the world is that of the President of Nigeria. Everyone thinks they can get there and that is all they have to do. They know they don’t have to perform and nothing will happen whilst they are in the office or after leaving the office. NWHT
3203,2022-05-07 06:30:01+00:00,kleanboy_,Do you think a woman will ever be the President of Nigeria? 🤔
3204,2022-05-07 06:24:45+00:00,Comrado_NG,"@anthropos_neos @OnyiiKaluUmex @renoomokri If it was possible for Buhari to be president of Nigeria, Fulani herdsmen and Boko Haram, then Peter Obi can be president. Let us all now be mad since you want to be. #PeterObi4President2023"
3205,2022-05-07 06:24:40+00:00,rolsocool,"@Iheannadi @GoziconC The Southwest caucus meeting at the Lagos House, Marina ended with one point resolution, that is to make sure that the region is united on purpose, that the next president of Nigeria must come from the South West."
3206,2022-05-07 06:21:27+00:00,amchikel20204u,"@PeterObi Hear you speak give me hope, I pray with God being in our side that we will get right this time around with you being the next president of Nigeria, for anything less than you sir,Nigeria will become the zoo they called it."
3207,2022-05-07 06:17:49+00:00,bossky_,@EjimaJohn835 @MrOdanz Shut up there. nobody is stopping igbos from being president of Nigeria
3208,2022-05-07 06:05:10+00:00,ArinzeNwachuk12,"APC have done their worst. There is apparently no government nor any law in Nigeria any longer.

An incumbent GOVERNOR of the CENTRAL BANK OF NIGERIA just picked a nomination for to become the President of Nigeria.

Shame to APC!"
3209,2022-05-07 06:04:24+00:00,eobilo,"Osoba to build solidarity especially among the aspirants for the office of the president of Nigeria.

Meanwhile,

In recent time, some have likened the declaration for the office of the president by the Vice President, Yemi Osinbajo
as a reenactment of the Awolowo-Akintola saga."
3210,2022-05-07 06:04:23+00:00,eobilo,"State Affairs 7 May 2022
Splash 105.5 FM, Ibadan, 8-11am.
@SplashFM1055 
@stateaffairsng 

Leaders of the Southwest zone of the All Progressives Congress APC, have resolved to produce the president of Nigeria cum 2023. At the end of Friday’s meeting of the leaders in Lagos, they https://t.co/yieWxReCzO"
3211,2022-05-07 05:42:50+00:00,DanAnasco1,"@daniel_omej @renoomokri And your twitt sound like some body that is not least educated , if you follow the part of those lying because of politics I wonder the type of president you want to become. By God grace you can never be president of nigeria"
3212,2022-05-07 05:34:36+00:00,pakweeclub,"@zafarmehmood134  Greets Former Vice President of Nigeria @atiku on  EIDUL FITR &amp; expressed his strong desire to expand Agricultural Cooperation under Atiku Abubakar for export of Tractors, Technical Training &amp; Assistance to make NIGERIA prosperous @OfficialPDPNig https://t.co/1EtteolWGj"
3213,2022-05-07 05:30:16+00:00,ugo_ejike,Casual. There's something in this present Aso Rock that we all do not know. The Buhari we all knew is not the president of Nigeria.
3214,2022-05-07 05:29:15+00:00,TheNeozion,"Oh God almighty I pray this day that you work your miracles for the people of Nigeria especially the masses , less privileges , those who have lost hope , children unborn and make Peter Obi the president of Nigeria."
3215,2022-05-07 05:16:29+00:00,Ahakeemtaj,The next President of Nigeria attended this meeting https://t.co/jCbZRPCrpE
3216,2022-05-07 05:14:21+00:00,bottledpaul,"There are now more people running for president of Nigeria than there are Nigerians, 🙄"
3217,2022-05-07 05:03:00+00:00,roadofnothing,"@PeterPsquare I'll run for president of Nigeria. My promises are these I will legalize weed, make oil money go to the people, make essence the national anthem. 👍"
3218,2022-05-07 04:53:30+00:00,Qwinlady,"If it didn't dey it didn't dey...
From a man aspiring to become president of Nigeria.
😂 Imagine"
3219,2022-05-07 04:52:07+00:00,giwa_modupe,@The_socialistt I'm in support of every steps taken in favour of Asiwaju to be president of Nigeria. Allah help us.
3220,2022-05-07 04:21:30+00:00,WedoOmobadagry,"@jidesanwoolu On behalf of @SolomonBonu we congratulations you sir Mr Governor, we will celebrate your re-election soon. Thank you to our nation leader and the next president of Nigeria @officialABAT . https://t.co/7tC9fgStwU"
3221,2022-05-07 04:15:18+00:00,Yemi_dudu,"@0IuwaFEMl @yojora @kelvin__ig @MBuhari is claimed to be their father who they can't see does anything wrong. 
Unfortunately,  our pshyce for respect diminishes when we refuse to address issues without removing personality.
The office of the President of Nigeria is so ridiculed by the various shenanigans.../1"
3222,2022-05-07 04:08:14+00:00,SuleHassanA,@PeterObi @vincentchidi6 We are with you all the way and God willing you are the next president of Nigeria 🙏
3223,2022-05-07 03:58:19+00:00,IbloadedM,2023: I’m Prepared To Hit The Ground Running As President Of Nigeria – Osinbajo https://t.co/WcmiICFysv
3224,2022-05-07 03:50:02+00:00,nansngr,"The CBN Boss, @GodwinIEmefiele's declaration 2 run 4 d office of d President of Nigeria yesday is a joke taken so far. His declaration is obviously unconstitutional. It contravenes d CBN Act, 1999 CFRN, including Public Service Acts. This shows how dis GOV is fighting corruption."
3225,2022-05-07 03:21:20+00:00,divineosayi,"@PeterObi You are confirmed by God Almighty as the next President of Nigeria for greater heights, from Milano Italy we love you Sir"
3226,2022-05-07 02:40:48+00:00,Lazarus17058096,@PeterPsquare Honor rebel sir laxydemendoza for president of Nigeria
3227,2022-05-07 02:21:59+00:00,anthropos_neos,@OnyiiKaluUmex @renoomokri Is it possible for Peter Obi to be President of Nigeria and President of Biafra at the same time? I think he President of Biafra is better?
3228,2022-05-07 02:18:45+00:00,Ifemidayo_,"@gboyegaakosile @OfficialAPCNg How many aspirants can you see in the video. 

The next president of Nigeria 🇳🇬 is amongst one them"
3229,2022-05-07 02:14:04+00:00,vickawaih,@jimidisu Sad. Wonders shall never cease like they say. It's becoming obvious that the next president of Nigeria come 2023 will be someone that the cabal anoints and not he that we supposedly think we occupy the position. Someone's life ambition is set for a big disappointment by June 3...
3230,2022-05-07 01:45:57+00:00,EngrBenOdigo,"@dada_amos No S/Westerners should contest  to become the president of #Nigeria in 2023:
1) #Tinubu &amp; co led us to where we are today. #SHAME
2) It is the turn of S/East

Only the SE is eligible in #Southern Nigeria. It is the selfishness of S/Politians that enslaves the South to the North."
3231,2022-05-07 01:33:14+00:00,JideAdeyemi,"@OfficialAPCNg  Southwest caucus meeting  ended with the action point - To ensure unity of the party members in the region and ensure that South West produce the next president of Nigeria come 2023.

Let's ensure we stay true to this Omoluabi agreement. https://t.co/7NdgF8vyeB"
3232,2022-05-07 01:08:03+00:00,Mind_Wise1,"Tweeps Mark 12th Anniversary Former President of Nigeria, Musa Yar’Adua’s Death https://t.co/0jvyrfaEZD"
3233,2022-05-07 01:01:38+00:00,E_A_Nublanc,@PeterPsquare You mean the Nigerian presidency or as president of Nigeria??
3234,2022-05-07 00:56:13+00:00,Tomxy09282098,"@Ambrosia_Ijebu If Emefiele becomes President of Nigeria, nobody should act shocked if he locks up the airport and says no travelling abroad for Nigeria🤣🤣🤣"
3235,2022-05-07 00:55:53+00:00,ikorovik,"Junk brown envelope journalist’s that includes Channels television that only broadcast nonsense about Biafrans. The first white man President of Nigeria 🇳🇬 is Antonio Gutterres. Unbelievable @antonioguterres,@channelstv https://t.co/yxFmAoS9Ny"
3236,2022-05-07 00:28:22+00:00,T06613,The first thing the new President of Nigeria has to do is to fire the current CBN governor.
3237,2022-05-07 00:28:16+00:00,miketunbosun,"The other day, I wrote that the current President has made the Presidency look so simplistic, now the scramble by all sorts of persons has given it a steeper fatal slide.
They now reason that there's nothing really special or tasking about being president of Nigeria!"
3238,2022-05-07 00:17:02+00:00,scorpio_kinga,"@firstladyship how do I get more involved as we plan to make @PeterObi  president of Nigeria in 2023, unfortunately I don’t live in Nigeria, but I can actively participate/contribute from here"
3239,2022-05-07 00:12:24+00:00,ahmedtotal34,"@ProfOsinbajo sir if to become president of nigeria come 2023 is wat Allah chose for u may Allah give u n pray is d bst for u n if Allah ve another place for u we pray is d bst for u n may Allah give u dat one,as a Muslim I believe Allah give power to whom he wnt at his on time."
3240,2022-05-07 00:10:02+00:00,CaptainNigeria,This APC Presidential form just dey remind me of Ajo. There must be something that these men have been promised. I don't think it is the office of the President of Nigeria that they want. Even Dimeji Bankole (Bank Ole) dat year don pick form. Na wa oh
3241,2022-05-07 00:04:52+00:00,engr_baiwa,Insha Allah He Is The Next President Of Nigeria https://t.co/WoSWwfSJm2
3242,2022-05-06 23:57:47+00:00,eliesmith,The man called Matthew Olusegun Obasanjo: President of Nigeria https://t.co/W0N9eI4S5d
3243,2022-05-06 23:52:15+00:00,CzarNiyi,"@imma_esq @MabeAhiaba Future President of Nigeria indeed🤣.

When y'all are through with deceiving yourselves with this liar of a man who uses outright lies &amp; falsehood to push his aspiration, I hope you will not be too disappointed in yourselves.

He lied so much that Gov Soludo had to refute. Hian! https://t.co/LOPEMDjHo1"
3244,2022-05-06 23:36:58+00:00,genebless,@PeterObi You should be the next president of Nigeria.
3245,2022-05-06 23:33:56+00:00,JamesAd19306632,"@von_Bismack Resign from where?! The people that made the mistake of allowing Buhari ever become the president of Nigeria didn't know the kind catastrophic destruction they led the country into!... We cried, but they wouldn't listen! Now we are here!"
